# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ABI3BP	ENSG00000154175	ENST00000284322	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
ABI3BP	ENSG00000154175	ENST00000471714	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
ABI3BP	ENSG00000154175	ENST00000475896	retained_intron	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
ABI3BP	ENSG00000154175	ENST00000495063	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
ABI3BP	ENSG00000154175	ENST00000530236	nonsense_mediated_decay	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
ABI3BP	ENSG00000154175	ENST00000530539	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
ABI3BP	ENSG00000154175	ENST00000532144	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000277895	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000369252	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000369253	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000369256	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000369266	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000392952	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000392955	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000428430	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000440467	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ABLIM1	ENSG00000099204	ENST00000481974	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000485570	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM1	ENSG00000099204	ENST00000533213	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000341937	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000361581	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000361737	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000407564	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000428004	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000447017	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000502800	processed_transcript	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000505872	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000510277	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000514025	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000515079	processed_transcript	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	ENSG00000163995	ENST00000545242	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	ENSG00000173210	ENST00000309868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABLIM3	ENSG00000173210	ENST00000326685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABLIM3	ENSG00000173210	ENST00000504238	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABLIM3	ENSG00000173210	ENST00000506113	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABLIM3	ENSG00000173210	ENST00000508983	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABLIM3	ENSG00000173210	ENST00000515171	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABO	ENSG00000175164	ENST00000453660	processed_transcript	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
ABO	ENSG00000175164	ENST00000538324	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
ABO	ENSG00000175164	ENST00000611156	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000291107	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000302538	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000536794	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000543210	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000544583	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000571022	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000572152	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000572441	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000573895	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574139	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574257	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574437	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000575770	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000575934	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000576668	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000576964	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000577052	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ABT1	ENSG00000146109	ENST00000274849	protein_coding	0	0	0	8	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	5
ABTB2	ENSG00000166016	ENST00000435224	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ABTB2	ENSG00000166016	ENST00000530814	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC000032.2	ENSG00000260246	ENST00000562538	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC000035.3	ENSG00000282816	ENST00000634116	antisense	0	0	0	15	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10
AC000362.1	ENSG00000230820	ENST00000433725	processed_pseudogene	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC000370.2	ENSG00000241921	ENST00000488818	antisense	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC002064.4	ENSG00000234459	ENST00000420245	antisense	0	0	0	12	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	2
AC002064.5	ENSG00000225498	ENST00000445784	lincRNA	0	0	0	12	0	0	0	0	0	0	3	0	4	0	2	0	0	0	0	0	0	0	0	0	3
AC002064.7	ENSG00000280440	ENST00000623448	TEC	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AC002069.5	ENSG00000228928	ENST00000419546	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AC002116.7	ENSG00000267698	ENST00000586962	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC002116.8	ENSG00000248101	ENST00000473572	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
AC002456.2	ENSG00000223969	ENST00000412669	antisense	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
AC002456.2	ENSG00000223969	ENST00000415965	antisense	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
AC002456.2	ENSG00000223969	ENST00000441971	antisense	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
AC003002.4	ENSG00000268133	ENST00000597658	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003002.6	ENSG00000269533	ENST00000596400	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC003002.6	ENSG00000269533	ENST00000596617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC003002.6	ENSG00000269533	ENST00000600421	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC003005.2	ENSG00000268266	ENST00000594562	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003005.2	ENSG00000268266	ENST00000595422	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003006.7	ENSG00000269026	ENST00000594684	protein_coding	0	0	0	74	0	0	0	0	0	0	14	0	59	0	0	0	0	0	0	0	0	0	0	0	1
AC003006.7	ENSG00000269026	ENST00000599221	processed_transcript	0	0	0	57	0	0	0	0	0	0	8	0	48	0	0	0	0	0	0	0	0	0	0	0	1
AC003088.1	ENSG00000226965	ENST00000435466	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
AC003090.1	ENSG00000223561	ENST00000423689	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003090.1	ENSG00000223561	ENST00000446840	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC003090.1	ENSG00000223561	ENST00000456777	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC003682.17	ENSG00000269097	ENST00000598702	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003988.1	ENSG00000234223	ENST00000447198	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004053.1	ENSG00000245384	ENST00000500179	antisense	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004063.1	ENSG00000250670	ENST00000508358	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004069.1	ENSG00000251473	ENST00000505438	processed_pseudogene	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC004076.7	ENSG00000268533	ENST00000597410	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004076.9	ENSG00000268163	ENST00000415705	processed_transcript	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AC004076.9	ENSG00000268163	ENST00000596831	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AC004125.3	ENSG00000260264	ENST00000567127	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
AC004125.3	ENSG00000260264	ENST00000567624	lincRNA	0	0	0	9	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4
AC004160.4	ENSG00000230435	ENST00000425837	antisense	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AC004221.2	ENSG00000267778	ENST00000592843	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.8	ENSG00000283399	ENST00000637768	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000421121	antisense	0	0	0	94	0	0	0	0	0	0	15	0	75	0	4	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000428533	antisense	0	0	0	89	0	0	0	0	0	0	11	0	75	0	3	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000428967	antisense	0	0	0	78	0	0	0	0	0	0	8	0	70	0	0	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000441110	antisense	0	0	0	13	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000445839	antisense	0	0	0	115	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000595972	antisense	0	0	0	23	0	0	0	0	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	5
AC004538.3	ENSG00000230333	ENST00000599875	antisense	0	0	0	74	0	0	0	0	0	0	4	0	70	0	0	0	0	0	0	0	0	0	0	0	0
AC004538.3	ENSG00000230333	ENST00000616268	antisense	0	0	0	24	0	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	5
AC004540.5	ENSG00000214870	ENST00000421862	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004540.5	ENSG00000214870	ENST00000430548	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004540.5	ENSG00000214870	ENST00000439120	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004540.5	ENSG00000214870	ENST00000448056	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004593.3	ENSG00000235669	ENST00000446246	antisense	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC004702.2	ENSG00000263494	ENST00000580225	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AC004840.8	ENSG00000230914	ENST00000636359	unitary_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004870.3	ENSG00000229192	ENST00000412996	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004870.3	ENSG00000229192	ENST00000455078	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004870.4	ENSG00000223829	ENST00000423781	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AC004870.4	ENSG00000223829	ENST00000445615	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004878.2	ENSG00000277675	ENST00000616609	antisense	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004878.8	ENSG00000263081	ENST00000576046	antisense	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004901.1	ENSG00000232072	ENST00000433337	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AC005009.1	ENSG00000231255	ENST00000423979	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005019.2	ENSG00000213875	ENST00000436455	processed_pseudogene	0	0	0	15	0	0	0	0	0	0	8	0	1	0	2	0	0	0	0	0	0	0	0	0	4
AC005033.6	ENSG00000233872	ENST00000428904	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005041.11	ENSG00000234521	ENST00000448783	transcribed_unitary_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AC005062.2	ENSG00000243004	ENST00000415499	sense_overlapping	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000424516	sense_overlapping	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000435968	sense_overlapping	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000437191	sense_overlapping	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000449573	sense_overlapping	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005162.4	ENSG00000229452	ENST00000416513	antisense	0	0	0	13	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0
AC005224.2	ENSG00000231595	ENST00000458492	lincRNA	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005262.2	ENSG00000267688	ENST00000585980	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AC005262.3	ENSG00000267139	ENST00000587701	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005264.2	ENSG00000267551	ENST00000587587	antisense	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AC005281.1	ENSG00000226690	ENST00000635746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005300.5	ENSG00000236325	ENST00000428401	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005307.1	ENSG00000260725	ENST00000567877	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005307.3	ENSG00000283269	ENST00000590072	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005307.3	ENSG00000283269	ENST00000636857	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005307.4	ENSG00000267243	ENST00000592716	lincRNA	0	0	0	9	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0
AC005307.4	ENSG00000267243	ENST00000593065	lincRNA	0	0	0	9	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0
AC005307.5	ENSG00000283403	ENST00000592347	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0
AC005336.5	ENSG00000267218	ENST00000593183	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005338.1	ENSG00000283229	ENST00000353284	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005355.1	ENSG00000250994	ENST00000513329	lincRNA	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
AC005355.2	ENSG00000251169	ENST00000515627	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005355.3	ENSG00000280420	ENST00000625064	TEC	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005357.1	ENSG00000266906	ENST00000588399	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005358.3	ENSG00000227274	ENST00000445508	antisense	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005487.2	ENSG00000225647	ENST00000440208	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
AC005532.5	ENSG00000230825	ENST00000430266	lincRNA	0	0	0	13	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0
AC005532.5	ENSG00000230825	ENST00000436578	retained_intron	0	0	0	10	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	1
AC005532.5	ENSG00000230825	ENST00000447039	lincRNA	0	0	0	9	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	2
AC005537.2	ENSG00000232006	ENST00000629291	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3
AC005538.3	ENSG00000279809	ENST00000623215	TEC	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005592.2	ENSG00000231185	ENST00000414314	antisense	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005592.2	ENSG00000231185	ENST00000443800	antisense	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AC005597.1	ENSG00000267223	ENST00000588092	antisense	0	0	0	7	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AC005618.8	ENSG00000280026	ENST00000625053	antisense	0	0	0	12	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AC005626.3	ENSG00000269354	ENST00000597858	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005740.5	ENSG00000254099	ENST00000520882	antisense	0	0	0	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	6
AC005758.1	ENSG00000267630	ENST00000586408	transcribed_unprocessed_pseudogene	0	0	0	5	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2
AC005775.2	ENSG00000266933	ENST00000592413	antisense	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AC005780.1	ENSG00000267320	ENST00000587140	lincRNA	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AC005780.1	ENSG00000267320	ENST00000591926	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC005780.1	ENSG00000267320	ENST00000592311	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
AC005785.2	ENSG00000268189	ENST00000597164	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AC005785.2	ENSG00000268189	ENST00000597549	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
